nm,n,k,wl
1339.603271,4.182541,0.032119,1.339603271
1343.039307,4.180351,0.03138,1.343039307
1346.47583,4.178176,0.030653,1.34647583
1349.913208,4.176018,0.029938,1.349913208
1353.351196,4.173876,0.029236,1.353351196
1356.789795,4.17175,0.028546,1.356789795
1360.229126,4.169641,0.027869,1.360229126
1363.669189,4.167548,0.027204,1.363669189
1367.109741,4.165473,0.026552,1.367109741
1370.551025,4.163414,0.025912,1.370551025
1373.993042,4.161372,0.025285,1.373993042
1377.435791,4.159347,0.02467,1.377435791
1380.87915,4.15734,0.024068,1.38087915
1384.322998,4.15535,0.023479,1.384322998
1387.767822,4.153378,0.022902,1.387767822
1391.213135,4.151424,0.022337,1.391213135
1394.65918,4.149487,0.021786,1.39465918
1398.105835,4.147569,0.021246,1.398105835
1401.553223,4.145669,0.02072,1.401553223
1405.001221,4.143786,0.020205,1.405001221
1408.449951,4.141922,0.019704,1.408449951
1411.899292,4.140076,0.019215,1.411899292
1415.349365,4.138249,0.018738,1.415349365
1418.800049,4.13644,0.018274,1.418800049
1422.251465,4.134649,0.017822,1.422251465
1425.703491,4.132878,0.017383,1.425703491
1429.15625,4.131124,0.016956,1.42915625
1432.609619,4.12939,0.016542,1.432609619
1436.063721,4.127674,0.01614,1.436063721
1439.518555,4.125977,0.01575,1.439518555
1442.973877,4.124299,0.015373,1.442973877
1446.430054,4.12264,0.015008,1.446430054
1449.886841,4.120999,0.014655,1.449886841
1453.344238,4.119378,0.014315,1.453344238
1456.802368,4.117775,0.013986,1.456802368
1460.261108,4.116192,0.01367,1.460261108
1463.720581,4.114628,0.013366,1.463720581
1467.180786,4.113082,0.013075,1.467180786
1470.641479,4.111556,0.012795,1.470641479
1474.103027,4.110048,0.012527,1.474103027
1477.565186,4.10856,0.012272,1.477565186
1481.027954,4.107091,0.012028,1.481027954
1484.491455,4.105641,0.011796,1.484491455
1487.955566,4.10421,0.011576,1.487955566
1491.42041,4.102797,0.011368,1.49142041
1494.885986,4.101403,0.01117,1.494885986
1498.352051,4.100026,0.010984,1.498352051
1501.81897,4.098667,0.010808,1.50181897
1505.286377,4.097324,0.010642,1.505286377
1508.754639,4.095998,0.010486,1.508754639
1512.223389,4.094688,0.01034,1.512223389
