nm,n,k,wl
1240.25293,2.303044,0.08472,1.24025293
1243.669434,2.303059,0.084623,1.243669434
1247.086548,2.303074,0.084526,1.247086548
1250.504395,2.303089,0.08443,1.250504395
1253.922852,2.303104,0.084335,1.253922852
1257.342041,2.303119,0.08424,1.257342041
1260.761841,2.303134,0.084146,1.260761841
1264.182373,2.303149,0.084052,1.264182373
1267.603516,2.303164,0.083959,1.267603516
1271.025391,2.303179,0.083866,1.271025391
1274.447998,2.303194,0.083775,1.274447998
1277.871094,2.303209,0.083683,1.277871094
1281.294922,2.303224,0.083592,1.281294922
1284.719482,2.303238,0.083502,1.284719482
1288.144775,2.303253,0.083413,1.288144775
1291.570557,2.303268,0.083324,1.291570557
1294.997192,2.303283,0.083235,1.294997192
1298.424316,2.303297,0.083147,1.298424316
1301.852295,2.303312,0.08306,1.301852295
1305.280762,2.303327,0.082973,1.305280762
1308.710083,2.303341,0.082886,1.308710083
1312.139893,2.303356,0.0828,1.312139893
1315.570557,2.30337,0.082715,1.315570557
1319.001709,2.303385,0.08263,1.319001709
1322.433716,2.303399,0.082546,1.322433716
1325.866333,2.303413,0.082462,1.325866333
1329.299561,2.303428,0.082379,1.329299561
1332.733521,2.303442,0.082296,1.332733521
1336.168091,2.303456,0.082214,1.336168091
1339.603271,2.303471,0.082132,1.339603271
1343.039307,2.303485,0.08205,1.343039307
1346.47583,2.303499,0.081969,1.34647583
1349.913208,2.303513,0.081889,1.349913208
1353.351196,2.303527,0.081809,1.353351196
1356.789795,2.303541,0.08173,1.356789795
1360.229126,2.303555,0.081651,1.360229126
1363.669189,2.303569,0.081572,1.363669189
1367.109741,2.303583,0.081494,1.367109741
1370.551025,2.303597,0.081416,1.370551025
1373.993042,2.303611,0.081339,1.373993042
1377.435791,2.303625,0.081262,1.377435791
1380.87915,2.303638,0.081186,1.38087915
1384.322998,2.303652,0.08111,1.384322998
1387.767822,2.303666,0.081035,1.387767822
1391.213135,2.303679,0.08096,1.391213135
1394.65918,2.303693,0.080885,1.39465918
1398.105835,2.303706,0.080811,1.398105835
1401.553223,2.30372,0.080737,1.401553223
1405.001221,2.303733,0.080664,1.405001221
1408.449951,2.303747,0.080591,1.408449951
1411.899292,2.30376,0.080519,1.411899292
1415.349365,2.303773,0.080447,1.415349365
1418.800049,2.303787,0.080375,1.418800049
1422.251465,2.3038,0.080303,1.422251465
1425.703491,2.303813,0.080233,1.425703491
1429.15625,2.303826,0.080162,1.42915625
1432.609619,2.303839,0.080092,1.432609619
1436.063721,2.303852,0.080022,1.436063721
1439.518555,2.303865,0.079953,1.439518555
1442.973877,2.303878,0.079884,1.442973877
1446.430054,2.303891,0.079815,1.446430054
1449.886841,2.303904,0.079747,1.449886841
1453.344238,2.303917,0.079679,1.453344238
1456.802368,2.303929,0.079612,1.456802368
1460.261108,2.303942,0.079544,1.460261108
1463.720581,2.303955,0.079478,1.463720581
1467.180786,2.303967,0.079411,1.467180786
1470.641479,2.30398,0.079345,1.470641479
1474.103027,2.303992,0.079279,1.474103027
1477.565186,2.304005,0.079214,1.477565186
1481.027954,2.304017,0.079149,1.481027954
1484.491455,2.30403,0.079084,1.484491455
1487.955566,2.304042,0.07902,1.487955566
1491.42041,2.304054,0.078956,1.49142041
1494.885986,2.304066,0.078892,1.494885986
1498.352051,2.304079,0.078829,1.498352051
1501.81897,2.304091,0.078766,1.50181897
1505.286377,2.304103,0.078703,1.505286377
1508.754639,2.304115,0.078641,1.508754639
1512.223389,2.304127,0.078579,1.512223389
1515.692993,2.304139,0.078517,1.515692993
1519.163208,2.304151,0.078456,1.519163208
1522.634033,2.304163,0.078395,1.522634033
1526.105591,2.304174,0.078334,1.526105591
1529.577881,2.304186,0.078274,1.529577881
1533.050659,2.304198,0.078214,1.533050659
1536.52417,2.304209,0.078154,1.53652417
1539.998413,2.304221,0.078094,1.539998413
1543.473389,2.304233,0.078035,1.543473389
1546.948975,2.304244,0.077976,1.546948975
1550.425171,2.304256,0.077917,1.550425171
1553.9021,2.304267,0.077859,1.5539021
1557.379639,2.304279,0.077801,1.557379639
1560.85791,2.30429,0.077743,1.56085791
1564.336792,2.304301,0.077686,1.564336792
1567.816528,2.304312,0.077629,1.567816528
1571.296753,2.304324,0.077572,1.571296753
1574.777588,2.304335,0.077515,1.574777588
1578.259277,2.304346,0.077459,1.578259277
1581.741577,2.304357,0.077403,1.581741577
1585.224487,2.304368,0.077347,1.585224487
1588.708252,2.304379,0.077291,1.588708252
1592.192505,2.30439,0.077236,1.592192505
1595.67749,2.304401,0.077181,1.59567749
1599.163086,2.304412,0.077127,1.599163086
1602.649414,2.304422,0.077072,1.602649414
1606.136475,2.304433,0.077018,1.606136475
1609.624023,2.304444,0.076964,1.609624023
1613.112427,2.304455,0.07691,1.613112427
1616.601318,2.304465,0.076857,1.616601318
1620.091064,2.304476,0.076804,1.620091064
1623.581299,2.304486,0.076751,1.623581299
1627.072388,2.304497,0.076698,1.627072388
1630.564087,2.304507,0.076646,1.630564087
1634.056396,2.304518,0.076594,1.634056396
1637.549561,2.304528,0.076542,1.637549561
1641.043213,2.304538,0.076491,1.641043213
