nm,n,k,wl
935.424011,2.717958,0.121089,0.935424011
937.000977,2.717572,0.12082,0.937000977
938.57782,2.71719,0.120552,0.93857782
940.154602,2.71681,0.120284,0.940154602
941.731262,2.716433,0.120017,0.941731262
943.307922,2.716058,0.119751,0.943307922
944.884399,2.715687,0.119485,0.944884399
946.460754,2.715318,0.119221,0.946460754
948.036987,2.714952,0.118957,0.948036987
949.613281,2.714588,0.118693,0.949613281
951.189331,2.714227,0.118431,0.951189331
952.76532,2.713869,0.118169,0.95276532
954.341309,2.713513,0.117907,0.954341309
955.917114,2.71316,0.117647,0.955917114
957.492798,2.712809,0.117387,0.957492798
959.068359,2.712461,0.117128,0.959068359
960.643921,2.712115,0.116869,0.960643921
962.21936,2.711771,0.116612,0.96221936
963.794617,2.711431,0.116355,0.963794617
965.369934,2.711092,0.116098,0.965369934
966.945007,2.710755,0.115843,0.966945007
968.52002,2.710421,0.115588,0.96852002
970.09491,2.710089,0.115333,0.97009491
971.6698,2.709759,0.11508,0.9716698
973.244507,2.709432,0.114827,0.973244507
974.819153,2.709106,0.114574,0.974819153
976.393677,2.708783,0.114323,0.976393677
977.968079,2.708462,0.114072,0.977968079
979.542358,2.708143,0.113822,0.979542358
981.116577,2.707827,0.113572,0.981116577
982.690735,2.707512,0.113323,0.982690735
984.264771,2.707199,0.113075,0.984264771
985.838684,2.706888,0.112827,0.985838684
987.412415,2.706579,0.112581,0.987412415
988.986145,2.706273,0.112334,0.988986145
990.559753,2.705968,0.112089,0.990559753
992.133179,2.705665,0.111844,0.992133179
993.706665,2.705364,0.1116,0.993706665
995.279907,2.705065,0.111356,0.995279907
996.853027,2.704767,0.111113,0.996853027
998.426147,2.704472,0.110871,0.998426147
999.999146,2.704178,0.110629,0.999999146
1012.878723,2.70184,0.108675,1.012878723
1016.250183,2.701246,0.10817,1.016250183
1019.622375,2.70066,0.107668,1.019622375
1022.995239,2.70008,0.107169,1.022995239
1026.368652,2.699508,0.106673,1.026368652
1029.74292,2.698943,0.106179,1.02974292
1033.117676,2.698384,0.105688,1.033117676
1036.493286,2.697832,0.105199,1.036493286
1039.869385,2.697286,0.104714,1.039869385
1043.246338,2.696747,0.10423,1.043246338
1046.623779,2.696213,0.10375,1.046623779
1050.001953,2.695686,0.103272,1.050001953
1053.380859,2.695165,0.102797,1.053380859
1056.760498,2.694649,0.102324,1.056760498
1060.140625,2.69414,0.101854,1.060140625
1063.521484,2.693636,0.101386,1.063521484
1066.903076,2.693137,0.100921,1.066903076
1070.2854,2.692644,0.100458,1.0702854
1073.668213,2.692156,0.099998,1.073668213
1077.051758,2.691674,0.09954,1.077051758
1080.436035,2.691196,0.099085,1.080436035
1083.820923,2.690724,0.098632,1.083820923
1087.206543,2.690257,0.098182,1.087206543
1090.592773,2.689794,0.097734,1.090592773
1093.979736,2.689336,0.097289,1.093979736
1097.36731,2.688883,0.096846,1.09736731
1100.755615,2.688435,0.096405,1.100755615
1104.144531,2.687991,0.095967,1.104144531
1107.53418,2.687551,0.09553,1.10753418
1110.924438,2.687116,0.095097,1.110924438
1114.31543,2.686685,0.094665,1.11431543
1117.707031,2.686259,0.094236,1.117707031
1121.099365,2.685837,0.093809,1.121099365
1124.49231,2.685418,0.093385,1.12449231
1127.885986,2.685004,0.092963,1.127885986
1131.280273,2.684594,0.092543,1.131280273
1134.675293,2.684188,0.092125,1.134675293
1138.070923,2.683785,0.091709,1.138070923
1141.467285,2.683387,0.091296,1.141467285
1144.864258,2.682992,0.090884,1.144864258
1148.261963,2.6826,0.090475,1.148261963
1151.660278,2.682213,0.090068,1.151660278
1155.059326,2.681829,0.089664,1.155059326
1158.458984,2.681448,0.089261,1.158458984
1161.859253,2.681072,0.08886,1.161859253
1165.260376,2.680698,0.088462,1.165260376
1168.661987,2.680328,0.088066,1.168661987
1172.064453,2.679961,0.087671,1.172064453
1175.467529,2.679597,0.087279,1.175467529
1178.871216,2.679236,0.086889,1.178871216
1182.275635,2.678879,0.086501,1.182275635
1185.680664,2.678525,0.086115,1.185680664
1189.086304,2.678174,0.085731,1.189086304
1192.492798,2.677826,0.085348,1.192492798
1195.89978,2.677481,0.084968,1.19589978
1199.307617,2.677139,0.08459,1.199307617
1202.716064,2.676799,0.084214,1.202716064
1206.125122,2.676463,0.08384,1.206125122
1209.534912,2.67613,0.083467,1.209534912
1212.945313,2.675799,0.083097,1.212945313
1216.356445,2.675471,0.082728,1.216356445
1219.768188,2.675145,0.082362,1.219768188
1223.180664,2.674823,0.081997,1.223180664
1226.59375,2.674503,0.081634,1.22659375
1230.007568,2.674186,0.081273,1.230007568
1233.421997,2.673871,0.080914,1.233421997
1236.837158,2.673558,0.080556,1.236837158
1240.25293,2.673249,0.080201,1.24025293
1243.669434,2.672941,0.079847,1.243669434
1247.086548,2.672637,0.079495,1.247086548
1250.504395,2.672334,0.079145,1.250504395
1253.922852,2.672034,0.078796,1.253922852
1257.342041,2.671736,0.07845,1.257342041
1260.761841,2.671441,0.078105,1.260761841
1264.182373,2.671148,0.077762,1.264182373
1267.603516,2.670857,0.07742,1.267603516
1271.025391,2.670569,0.077081,1.271025391
1274.447998,2.670282,0.076743,1.274447998
1277.871094,2.669998,0.076406,1.277871094
1281.294922,2.669716,0.076072,1.281294922
1284.719482,2.669436,0.075739,1.284719482
1288.144775,2.669158,0.075407,1.288144775
1291.570557,2.668882,0.075078,1.291570557
1294.997192,2.668609,0.07475,1.294997192
1298.424316,2.668337,0.074423,1.298424316
1301.852295,2.668067,0.074099,1.301852295
1305.280762,2.667799,0.073776,1.305280762
1308.710083,2.667534,0.073454,1.308710083
1312.139893,2.66727,0.073134,1.312139893
1315.570557,2.667008,0.072816,1.315570557
1319.001709,2.666748,0.072499,1.319001709
1322.433716,2.66649,0.072184,1.322433716
1325.866333,2.666233,0.07187,1.325866333
1329.299561,2.665979,0.071558,1.329299561
1332.733521,2.665726,0.071247,1.332733521
1336.168091,2.665475,0.070938,1.336168091
1339.603271,2.665226,0.070631,1.339603271
1343.039307,2.664979,0.070325,1.343039307
1346.47583,2.664733,0.07002,1.34647583
1349.913208,2.664489,0.069717,1.349913208
1353.351196,2.664246,0.069415,1.353351196
1356.789795,2.664006,0.069115,1.356789795
1360.229126,2.663767,0.068816,1.360229126
1363.669189,2.663529,0.068519,1.363669189
1367.109741,2.663293,0.068223,1.367109741
1370.551025,2.663059,0.067929,1.370551025
1373.993042,2.662827,0.067636,1.373993042
1377.435791,2.662596,0.067344,1.377435791
1380.87915,2.662366,0.067054,1.38087915
1384.322998,2.662138,0.066765,1.384322998
1387.767822,2.661912,0.066478,1.387767822
1391.213135,2.661687,0.066192,1.391213135
1394.65918,2.661463,0.065907,1.39465918
1398.105835,2.661241,0.065624,1.398105835
1401.553223,2.661021,0.065342,1.401553223
1405.001221,2.660801,0.065061,1.405001221
1408.449951,2.660584,0.064782,1.408449951
1411.899292,2.660367,0.064504,1.411899292
1415.349365,2.660152,0.064228,1.415349365
1418.800049,2.659939,0.063952,1.418800049
1422.251465,2.659727,0.063678,1.422251465
1425.703491,2.659516,0.063406,1.425703491
1429.15625,2.659306,0.063134,1.42915625
1432.609619,2.659098,0.062864,1.432609619
1436.063721,2.658891,0.062595,1.436063721
1439.518555,2.658686,0.062328,1.439518555
1442.973877,2.658482,0.062061,1.442973877
1446.430054,2.658278,0.061796,1.446430054
1449.886841,2.658077,0.061532,1.449886841
1453.344238,2.657876,0.06127,1.453344238
1456.802368,2.657677,0.061008,1.456802368
1460.261108,2.657479,0.060748,1.460261108
1463.720581,2.657282,0.060489,1.463720581
1467.180786,2.657087,0.060231,1.467180786
1470.641479,2.656892,0.059975,1.470641479
1474.103027,2.656699,0.059719,1.474103027
