nm,n,k,wl
801.072388,2.302709,0.138175,0.801072388
802.65625,2.302739,0.137335,0.80265625
804.23999,2.302769,0.136499,0.80423999
805.823608,2.3028,0.135666,0.805823608
807.407227,2.302831,0.134837,0.807407227
808.990784,2.302864,0.134011,0.808990784
810.574219,2.302896,0.133189,0.810574219
812.157593,2.302929,0.132371,0.812157593
813.740967,2.302963,0.131556,0.813740967
815.324219,2.302997,0.130744,0.815324219
816.907349,2.303032,0.129936,0.816907349
818.49054,2.303067,0.129131,0.81849054
820.073547,2.303103,0.12833,0.820073547
821.656555,2.303139,0.127532,0.821656555
823.239441,2.303176,0.126737,0.823239441
824.822266,2.303214,0.125946,0.824822266
826.404968,2.303252,0.125158,0.826404968
827.987671,2.30329,0.124374,0.827987671
829.570313,2.303329,0.123592,0.829570313
831.152832,2.303369,0.122814,0.831152832
832.735352,2.303409,0.122039,0.832735352
834.317688,2.30345,0.121268,0.834317688
835.900024,2.303492,0.120499,0.835900024
837.4823,2.303534,0.119734,0.8374823
839.064453,2.303576,0.118971,0.839064453
840.646606,2.303619,0.118212,0.840646606
842.228638,2.303663,0.117456,0.842228638
843.810547,2.303707,0.116703,0.843810547
845.392395,2.303752,0.115953,0.845392395
846.974243,2.303797,0.115206,0.846974243
848.555847,2.303843,0.114462,0.848555847
850.137512,2.30389,0.113722,0.850137512
851.719116,2.303937,0.112984,0.851719116
853.300598,2.303984,0.112249,0.853300598
854.882019,2.304033,0.111516,0.854882019
856.463379,2.304081,0.110787,0.856463379
858.044617,2.304131,0.110061,0.858044617
859.625793,2.30418,0.109338,0.859625793
861.206848,2.304231,0.108617,0.861206848
862.787903,2.304282,0.107899,0.862787903
864.368835,2.304333,0.107184,0.864368835
865.949707,2.304385,0.106472,0.865949707
867.530457,2.304438,0.105763,0.867530457
869.111145,2.304491,0.105056,0.869111145
870.691772,2.304544,0.104353,0.870691772
872.272339,2.304599,0.103651,0.872272339
873.852722,2.304654,0.102953,0.873852722
875.433228,2.304709,0.102257,0.875433228
877.013489,2.304765,0.101564,0.877013489
878.593628,2.304821,0.100874,0.878593628
880.173828,2.304878,0.100186,0.880173828
881.753784,2.304936,0.099501,0.881753784
883.333801,2.304994,0.098819,0.883333801
884.913696,2.305052,0.098139,0.884913696
886.493469,2.305111,0.097462,0.886493469
888.073242,2.305171,0.096787,0.888073242
889.652832,2.305231,0.096115,0.889652832
891.2323,2.305292,0.095445,0.8912323
892.811829,2.305353,0.094778,0.892811829
894.391235,2.305415,0.094113,0.894391235
895.97052,2.305477,0.093451,0.89597052
897.549683,2.30554,0.092791,0.897549683
899.128784,2.305603,0.092134,0.899128784
900.707825,2.305667,0.091479,0.900707825
902.286804,2.305732,0.090827,0.902286804
903.865601,2.305796,0.090177,0.903865601
905.444458,2.305862,0.089529,0.905444458
907.023071,2.305928,0.088884,0.907023071
908.601685,2.305994,0.088241,0.908601685
910.180176,2.306061,0.087601,0.910180176
911.758606,2.306129,0.086963,0.911758606
913.336914,2.306196,0.086327,0.913336914
914.915161,2.306265,0.085693,0.914915161
916.493347,2.306334,0.085062,0.916493347
918.071411,2.306403,0.084433,0.918071411
919.649292,2.306473,0.083807,0.919649292
921.227234,2.306543,0.083182,0.921227234
922.804993,2.306614,0.08256,0.922804993
924.38269,2.306686,0.08194,0.92438269
925.960327,2.306758,0.081323,0.925960327
927.537781,2.30683,0.080707,0.927537781
929.115234,2.306903,0.080094,0.929115234
930.692566,2.306976,0.079483,0.930692566
932.269836,2.30705,0.078874,0.932269836
933.846985,2.307124,0.078267,0.933846985
935.424011,2.307199,0.077663,0.935424011
937.000977,2.307274,0.077061,0.937000977
938.57782,2.307349,0.076461,0.93857782
940.154602,2.307425,0.075864,0.940154602
941.731262,2.307501,0.075269,0.941731262
943.307922,2.307577,0.074676,0.943307922
944.884399,2.307654,0.074086,0.944884399
946.460754,2.307731,0.073498,0.946460754
948.036987,2.307808,0.072913,0.948036987
949.613281,2.307886,0.07233,0.949613281
951.189331,2.307964,0.07175,0.951189331
952.76532,2.308042,0.071172,0.95276532
954.341309,2.30812,0.070596,0.954341309
955.917114,2.308198,0.070023,0.955917114
957.492798,2.308277,0.069453,0.957492798
959.068359,2.308356,0.068885,0.959068359
960.643921,2.308434,0.068319,0.960643921
962.21936,2.308514,0.067756,0.96221936
963.794617,2.308593,0.067196,0.963794617
965.369934,2.308672,0.066638,0.965369934
966.945007,2.308752,0.066083,0.966945007
968.52002,2.308831,0.065531,0.96852002
970.09491,2.308911,0.064981,0.97009491
971.6698,2.308991,0.064433,0.9716698
973.244507,2.309071,0.063889,0.973244507
974.819153,2.30915,0.063347,0.974819153
976.393677,2.30923,0.062807,0.976393677
977.968079,2.30931,0.06227,0.977968079
979.542358,2.30939,0.061736,0.979542358
981.116577,2.30947,0.061205,0.981116577
982.690735,2.30955,0.060676,0.982690735
984.264771,2.309629,0.06015,0.984264771
985.838684,2.309709,0.059627,0.985838684
987.412415,2.309789,0.059106,0.987412415
988.986145,2.309869,0.058588,0.988986145
990.559753,2.309948,0.058073,0.990559753
992.133179,2.310028,0.057561,0.992133179
993.706665,2.310107,0.057051,0.993706665
995.279907,2.310187,0.056544,0.995279907
996.853027,2.310266,0.05604,0.996853027
998.426147,2.310345,0.055538,0.998426147
999.999146,2.310424,0.055039,0.999999146
1012.878723,2.311066,0.051057,1.012878723
1016.250183,2.311232,0.050044,1.016250183
1019.622375,2.311397,0.049044,1.019622375
1022.995239,2.311561,0.048056,1.022995239
1026.368652,2.311724,0.047081,1.026368652
1029.74292,2.311886,0.046118,1.02974292
1033.117676,2.312047,0.045168,1.033117676
1036.493286,2.312206,0.04423,1.036493286
1039.869385,2.312364,0.043304,1.039869385
1043.246338,2.312521,0.042391,1.043246338
1046.623779,2.312676,0.04149,1.046623779
1050.001953,2.31283,0.040601,1.050001953
1053.380859,2.312982,0.039725,1.053380859
1056.760498,2.313133,0.038861,1.056760498
1060.140625,2.313282,0.038009,1.060140625
1063.521484,2.313429,0.03717,1.063521484
1066.903076,2.313575,0.036342,1.066903076
1070.2854,2.313719,0.035527,1.0702854
1073.668213,2.313861,0.034724,1.073668213
1077.051758,2.314001,0.033934,1.077051758
1080.436035,2.31414,0.033155,1.080436035
1083.820923,2.314276,0.032388,1.083820923
1087.206543,2.314411,0.031634,1.087206543
1090.592773,2.314543,0.030891,1.090592773
1093.979736,2.314674,0.03016,1.093979736
1097.36731,2.314802,0.029441,1.09736731
1100.755615,2.314929,0.028734,1.100755615
1104.144531,2.315053,0.028039,1.104144531
1107.53418,2.315176,0.027355,1.10753418
1110.924438,2.315296,0.026683,1.110924438
1114.31543,2.315414,0.026023,1.11431543
1117.707031,2.31553,0.025374,1.117707031
1121.099365,2.315644,0.024737,1.121099365
1124.49231,2.315755,0.024111,1.12449231
1127.885986,2.315865,0.023496,1.127885986
1131.280273,2.315972,0.022893,1.131280273
1134.675293,2.316077,0.0223,1.134675293
1138.070923,2.31618,0.021719,1.138070923
1141.467285,2.31628,0.02115,1.141467285
1144.864258,2.316378,0.020591,1.144864258
1148.261963,2.316474,0.020043,1.148261963
1151.660278,2.316568,0.019506,1.151660278
1155.059326,2.316659,0.01898,1.155059326
1158.458984,2.316748,0.018464,1.158458984
1161.859253,2.316835,0.01796,1.161859253
1165.260376,2.31692,0.017466,1.165260376
1168.661987,2.317002,0.016982,1.168661987
1172.064453,2.317082,0.016509,1.172064453
1175.467529,2.317159,0.016047,1.175467529
1178.871216,2.317234,0.015594,1.178871216
1182.275635,2.317307,0.015152,1.182275635
1185.680664,2.317378,0.014721,1.185680664
1189.086304,2.317446,0.014299,1.189086304
1192.492798,2.317512,0.013887,1.192492798
1195.89978,2.317575,0.013486,1.19589978
1199.307617,2.317637,0.013094,1.199307617
1202.716064,2.317696,0.012712,1.202716064
1206.125122,2.317752,0.01234,1.206125122
1209.534912,2.317807,0.011977,1.209534912
1212.945313,2.317859,0.011623,1.212945313
1216.356445,2.31791,0.011278,1.216356445
1219.768188,2.317958,0.010942,1.219768188
1223.180664,2.318004,0.010614,1.223180664
1226.59375,2.318049,0.010294,1.22659375
1230.007568,2.318091,0.009983,1.230007568
1233.421997,2.318132,0.00968,1.233421997
1236.837158,2.318171,0.009384,1.236837158
1240.25293,2.318208,0.009096,1.24025293
1243.669434,2.318243,0.008816,1.243669434
1247.086548,2.318276,0.008543,1.247086548
1250.504395,2.318308,0.008276,1.250504395
1253.922852,2.318338,0.008017,1.253922852
1257.342041,2.318367,0.007765,1.257342041
1260.761841,2.318394,0.007519,1.260761841
1264.182373,2.31842,0.00728,1.264182373
1267.603516,2.318444,0.007047,1.267603516
1271.025391,2.318467,0.00682,1.271025391
1274.447998,2.318488,0.006599,1.274447998
1277.871094,2.318508,0.006385,1.277871094
1281.294922,2.318527,0.006176,1.281294922
1284.719482,2.318544,0.005972,1.284719482
1288.144775,2.31856,0.005775,1.288144775
1291.570557,2.318575,0.005582,1.291570557
1294.997192,2.318588,0.005395,1.294997192
1298.424316,2.3186,0.005213,1.298424316
1301.852295,2.318612,0.005036,1.301852295
1305.280762,2.318622,0.004864,1.305280762
1308.710083,2.318631,0.004697,1.308710083
1312.139893,2.318639,0.004534,1.312139893
1315.570557,2.318646,0.004377,1.315570557
1319.001709,2.318651,0.004223,1.319001709
1322.433716,2.318656,0.004074,1.322433716
1325.866333,2.31866,0.003929,1.325866333
1329.299561,2.318663,0.003788,1.329299561
1332.733521,2.318665,0.003652,1.332733521
1336.168091,2.318666,0.003519,1.336168091
1339.603271,2.318667,0.003391,1.339603271
1343.039307,2.318666,0.003266,1.343039307
1346.47583,2.318665,0.003144,1.34647583
1349.913208,2.318663,0.003027,1.349913208
1353.351196,2.31866,0.002913,1.353351196
1356.789795,2.318656,0.002802,1.356789795
1360.229126,2.318652,0.002695,1.360229126
1363.669189,2.318646,0.002591,1.363669189
1367.109741,2.318641,0.00249,1.367109741
1370.551025,2.318634,0.002392,1.370551025
1373.993042,2.318627,0.002297,1.373993042
1377.435791,2.318619,0.002206,1.377435791
1380.87915,2.318611,0.002117,1.38087915
1384.322998,2.318602,0.002031,1.384322998
1387.767822,2.318592,0.001948,1.387767822
1391.213135,2.318582,0.001867,1.391213135
1394.65918,2.318571,0.001789,1.39465918
1398.105835,2.31856,0.001714,1.398105835
1401.553223,2.318548,0.001641,1.401553223
1405.001221,2.318535,0.001571,1.405001221
1408.449951,2.318523,0.001502,1.408449951
1411.899292,2.318509,0.001437,1.411899292
1415.349365,2.318496,0.001373,1.415349365
1418.800049,2.318481,0.001312,1.418800049
1422.251465,2.318467,0.001252,1.422251465
1425.703491,2.318452,0.001195,1.425703491
1429.15625,2.318436,0.00114,1.42915625
1432.609619,2.31842,0.001087,1.432609619
1436.063721,2.318404,0.001036,1.436063721
1439.518555,2.318388,0.000986,1.439518555
1442.973877,2.318371,0.000939,1.442973877
1446.430054,2.318353,0.000893,1.446430054
1449.886841,2.318336,0.000849,1.449886841
1453.344238,2.318318,0.000806,1.453344238
1456.802368,2.318299,0.000766,1.456802368
1460.261108,2.318281,0.000726,1.460261108
1463.720581,2.318262,0.000689,1.463720581
1467.180786,2.318243,0.000652,1.467180786
1470.641479,2.318224,0.000618,1.470641479
1474.103027,2.318204,0.000584,1.474103027
1477.565186,2.318184,0.000552,1.477565186
1481.027954,2.318164,0.000522,1.481027954
1484.491455,2.318144,0.000492,1.484491455
1487.955566,2.318123,0.000464,1.487955566
1491.42041,2.318103,0.000437,1.49142041
1494.885986,2.318082,0.000411,1.494885986
1498.352051,2.318061,0.000387,1.498352051
1501.81897,2.318039,0.000363,1.50181897
1505.286377,2.318018,0.000341,1.505286377
1508.754639,2.317996,0.000319,1.508754639
1512.223389,2.317975,0.000299,1.512223389
